,time,open,high,low,close,tick_volume,spread,real_volume
2096,1704193620,114.5764,114.6464,114.4574,114.4854,34,2283,0
2097,1704193680,114.4664,114.6664,114.4664,114.6464,37,2683,0
2098,1704193740,114.6464,114.6949,114.5654,114.6949,27,2673,0
2099,1704193800,114.6959,114.884,114.6879,114.7369,37,2593,0
2100,1704193860,114.6879,114.9434,114.6879,114.9234,30,2873,0
2101,1704193920,114.9224,114.9224,114.8054,114.8924,37,2963,0
2102,1704193980,114.9124,114.9874,114.8669,114.9854,29,2753,0
2103,1704194040,114.9854,115.0934,114.9854,115.0734,14,2943,0
2104,1704194100,115.0934,115.2389,115.0704,115.2389,28,3103,0
2105,1704194160,115.1979,115.5299,115.1979,115.469,73,3753,0
2106,1704194220,115.469,115.499,115.219,115.359,32,3631,0
2107,1704194280,115.3599,115.3615,115.2315,115.3115,40,4381,0
2108,1704194340,115.2515,115.2515,114.9215,115.0885,36,4261,0
2109,1704194400,115.089,115.379,115.089,115.3764,37,4031,0
2110,1704194460,115.3765,115.6374,115.336,115.5664,34,4161,0
2111,1704194520,115.5664,115.6274,115.3864,115.6274,31,3983,0
2112,1704194580,115.6299,115.6364,115.5355,115.5864,34,4183,0
2113,1704194640,115.5664,115.5664,115.4664,115.4794,20,3843,0
2114,1704194700,115.4999,115.701,115.4999,115.6585,31,3241,0
2115,1704194760,115.6865,115.7874,115.5924,115.6844,38,3411,0
2116,1704194820,115.7244,116.1329,115.5344,115.8059,61,3823,0
2117,1704194880,115.8079,116.0989,115.7974,116.0919,55,4413,0
2118,1704194940,116.0859,116.3274,116.0569,116.2664,41,4483,0
2119,1704195000,116.2674,116.4599,116.2674,116.3129,44,4773,0
2120,1704195060,116.3129,116.5189,116.2569,116.4979,40,4913,0
2121,1704195120,116.4849,116.6504,116.4434,116.5304,52,4773,0
2122,1704195180,116.5604,116.6794,116.2704,116.2704,40,5503,0
2123,1704195240,116.2404,116.6419,116.2104,116.4654,44,5373,0
2124,1704195300,116.3344,116.6589,116.3344,116.6294,38,5333,0
2125,1704195360,116.5994,116.7644,116.5604,116.5949,28,4553,0
2126,1704195420,116.6529,116.7229,116.4499,116.4499,34,4413,0
2127,1704195480,116.4899,116.4899,116.1199,116.1699,45,3993,0
2128,1704195540,116.2299,116.5999,116.1899,116.5999,33,4033,0
2129,1704195600,116.5689,116.5769,116.3179,116.4679,37,3363,0
2130,1704195660,116.4379,116.6079,116.4079,116.5679,32,4243,0
2131,1704195720,116.5569,116.7009,116.3384,116.3585,44,3593,0
2132,1704195780,116.3475,116.3485,114.6685,115.9164,75,2773,0
2133,1704195840,115.9144,116.1314,115.7724,115.9924,43,3293,0
2134,1704195900,116.0224,116.2424,116.0224,116.2424,29,3473,0
2135,1704195960,116.2424,116.2824,115.9324,115.9324,37,3553,0
2136,1704196020,115.9324,116.0324,115.7114,115.8634,43,3833,0
2137,1704196080,115.8654,115.9424,115.8224,115.8924,43,3983,0
2138,1704196140,115.8724,115.9624,115.8524,115.9624,34,3833,0
2139,1704196200,116.0414,116.2824,115.9624,116.2624,31,3033,0
2140,1704196260,116.2624,116.3724,116.2624,116.2664,31,3083,0
2141,1704196320,116.1464,116.1464,115.9709,116.0309,42,3193,0
2142,1704196380,116.0709,116.0709,115.8509,115.9809,29,3243,0
2143,1704196440,116.0009,116.0799,115.8549,115.9489,33,3073,0
2144,1704196500,115.9419,116.1549,115.9419,116.1499,38,2923,0
2145,1704196560,116.1299,116.1499,115.9599,115.9949,33,2773,0
2146,1704196620,115.9949,115.9949,115.8069,115.9298,42,2165,0
2147,1704196680,115.9298,115.962,115.842,115.94,34,2111,0
2148,1704196740,115.94,115.985,115.825,115.878,40,2101,0
2149,1704196800,115.878,115.878,115.5404,115.5404,60,1951,0
2150,1704196860,115.5404,115.8785,115.5215,115.6405,46,2633,0
2151,1704196920,115.6315,115.6315,115.4879,115.5469,33,2661,0
2152,1704196980,115.5469,115.5469,115.3679,115.4179,38,2763,0
2153,1704197040,115.4019,115.4019,115.1455,115.2393,61,2999,0
2154,1704197100,115.2393,115.4363,115.1968,115.3138,33,3265,0
2155,1704197160,115.2938,115.3843,115.2363,115.3644,48,3063,0
2156,1704197220,115.3734,115.3734,115.0444,115.0444,55,2837,0
2157,1704197280,115.0234,115.0912,114.6171,114.8227,60,3097,0
2158,1704197340,114.8177,115.0967,114.7437,115.0967,40,3667,0
2159,1704197400,115.0967,115.3867,115.0967,115.3667,36,3527,0
2160,1704197460,115.3667,115.4952,115.3667,115.4302,38,3477,0
2161,1704197520,115.4338,115.6838,115.3738,115.6838,30,3305,0
2162,1704197580,115.6838,115.8338,115.6308,115.6588,37,3305,0
2163,1704197640,115.6588,115.788,115.5102,115.788,43,3161,0
2164,1704197700,115.83,115.9556,115.8206,115.8256,50,3203,0
2165,1704197760,115.8206,115.8206,115.5886,115.7056,24,3209,0
2166,1704197820,115.7056,115.7706,115.5496,115.7706,48,3349,0
2167,1704197880,115.78659999999999,116.3022,115.78659999999999,116.3022,55,3349,0
2168,1704197940,116.3402,116.4216,116.2741,116.3886,37,4077,0
2169,1704198000,116.3886,116.4741,115.9386,115.9636,39,4269,0
2170,1704198060,115.9486,115.9956,115.7106,115.8606,44,4509,0
2171,1704198120,115.8406,115.8406,115.5956,115.7656,44,4639,0
2172,1704198180,115.7656,115.8006,115.5953,115.6203,36,4545,0
2173,1704198240,115.6203,115.6762,115.4644,115.5005,50,3861,0
2174,1704198300,115.5005,115.5005,115.209,115.209,47,3493,0
2175,1704198360,115.208,115.554,115.188,115.334,55,3621,0
2176,1704198420,115.334,115.564,115.334,115.439,45,3621,0
2177,1704198480,115.439,115.896,115.39,115.874,33,3541,0
2178,1704198540,115.874,115.884,115.744,115.764,33,3611,0
2179,1704198600,115.724,115.784,115.424,115.424,38,3411,0
2180,1704198660,115.444,115.474,115.264,115.264,35,3611,0
2181,1704198720,115.244,115.279,115.1015,115.1015,33,3611,0
2182,1704198780,115.1,115.1899,114.9849,115.068,40,3651,0
2183,1704198840,115.068,115.1746,114.9806,115.1746,48,3821,0
2184,1704198900,115.1426,115.1426,114.8735,115.0043,47,3115,0
2185,1704198960,114.9843,115.0643,114.8882,115.0147,22,2907,0
2186,1704199020,115.0147,115.1554,114.9554,115.0554,34,2893,0
2187,1704199080,115.0554,115.0554,114.8494,114.8606,21,2893,0
2188,1704199140,114.8594,114.9494,114.6878,114.6878,51,3003,0
2189,1704199200,114.6878,114.7428,114.4299,114.6368,42,3085,0
2190,1704199260,114.6288,114.6608,114.4868,114.5658,41,3785,0
2191,1704199320,114.5238,114.5358,114.3216,114.4186,45,3785,0
2192,1704199380,114.3886,114.6676,114.3886,114.5716,33,4019,0
2193,1704199440,114.5716,114.6462,114.3727,114.6462,40,3827,0
2194,1704199500,114.6662,114.9077,114.6207,114.8977,33,3207,0
2195,1704199560,114.8977,114.9497,114.6647,114.7282,51,2797,0
2196,1704199620,114.7182,115.0294,114.6982,114.9444,42,2673,0
2197,1704199680,114.9444,115.1411,114.8524,115.1161,30,2629,0
2198,1704199740,115.1361,115.2597,115.1361,115.1444,29,2629,0
2199,1704199800,115.1844,115.2444,115.0216,115.1916,34,3079,0
2200,1704199860,115.1516,115.1616,114.8406,114.8416,46,3279,0
2201,1704199920,114.8616,115.1316,114.8206,115.1216,44,3569,0
2202,1704199980,115.1016,115.2016,114.9016,115.1616,46,3579,0
2203,1704200040,115.1416,115.2016,115.0216,115.0616,41,3219,0
2204,1704200100,115.0406,115.2016,115.0216,115.1816,27,3169,0
2205,1704200160,115.2216,115.4886,115.2006,115.3876,28,2569,0
2206,1704200220,115.4076,115.6088,115.4076,115.5098,34,3269,0
2207,1704200280,115.5098,115.5098,115.3122,115.3122,34,3257,0
2208,1704200340,115.2922,115.3322,115.1335,115.1719,37,3657,0
2209,1704200400,115.1519,115.4179,115.1219,115.3719,33,2683,0
2210,1704200460,115.3719,115.393,115.2879,115.383,35,2713,0
2211,1704200520,115.393,115.403,115.0695,115.2897,49,2297,0
2212,1704200580,115.3037,115.4787,115.2537,115.4137,48,2367,0
2213,1704200640,115.3797,115.5087,115.3087,115.3817,37,2327,0
2214,1704200700,115.3887,115.6137,115.2867,115.3087,30,2337,0
2215,1704200760,115.3087,115.3137,115.1287,115.1837,29,2367,0
2216,1704200820,115.0987,115.273,115.074,115.113,56,2151,0
2217,1704200880,115.113,115.113,114.8088,114.8301,42,2059,0
2218,1704200940,114.8091,115.0478,114.7468,115.0148,48,2555,0
2219,1704201000,114.9698,115.0478,114.7858,114.8298,54,2565,0
2220,1704201060,114.8298,115.0336,114.7498,115.0336,44,2569,0
2221,1704201120,115.0136,115.3901,114.9886,115.3301,40,2529,0
2222,1704201180,115.3301,115.3681,115.1271,115.1701,30,2459,0
2223,1704201240,115.1801,115.1901,114.9311,114.9511,27,2359,0
2224,1704201300,114.9511,115.1601,114.9511,115.1601,30,2309,0
2225,1704201360,115.1601,115.1851,115.0101,115.0151,25,2349,0
2226,1704201420,114.9561,115.0401,114.9261,114.9811,47,2399,0
2227,1704201480,114.9211,115.0901,114.8781,115.0401,40,2309,0
2228,1704201540,115.0401,115.0651,114.8871,115.0251,36,2479,0
2229,1704201600,115.0351,115.3496,115.0351,115.3496,35,2059,0
2230,1704201660,115.3496,115.3746,115.1546,115.1946,29,1839,0
2231,1704201720,115.1946,115.2346,115.0896,115.1026,32,1999,0
2232,1704201780,115.1026,115.2196,115.0886,115.1546,35,1999,0
2233,1704201840,115.1446,115.3146,115.1266,115.1746,51,1919,0
2234,1704201900,115.1746,115.1746,115.0096,115.1546,29,1859,0
2235,1704201960,115.1546,115.1546,114.9766,115.0827,45,1717,0
2236,1704202020,115.1177,115.1177,115.0177,115.0299,30,1627,0
2237,1704202080,115.0089,115.0538,114.8411,114.8941,32,1635,0
2238,1704202140,114.8941,114.9926,114.8092,114.9926,37,1829,0
2239,1704202200,114.9376,115.0726,114.8836,114.8926,51,1759,0
2240,1704202260,114.9086,114.9186,114.8196,114.8776,26,1879,0
2241,1704202320,114.8576,114.9285,114.7415,114.7815,32,1891,0
2242,1704202380,114.7615,114.7715,114.3836,114.4633,49,2251,0
2243,1704202440,114.4633,114.5393,114.2603,114.3947,54,2817,0
2244,1704202500,114.3747,114.8167,114.3747,114.6917,45,2617,0
2245,1704202560,114.5997,114.6582,114.4076,114.6036,30,2819,0
2246,1704202620,114.6036,114.6516,114.3036,114.3376,44,2709,0
2247,1704202680,114.3906,114.5089,114.2739,114.4209,52,2683,0
2248,1704202740,114.4439,114.5339,114.3114,114.4979,43,2773,0
2249,1704202800,114.4989,114.5979,114.4379,114.4964,36,2263,0
2250,1704202860,114.4966,114.4966,114.3037,114.4637,46,2385,0
2251,1704202920,114.4738,114.5328,114.185,114.2965,44,2281,0
2252,1704202980,114.2665,114.2755,113.9592,113.9642,56,2701,0
2253,1704203040,114.0192,114.0192,113.4787,113.6976,62,2957,0
2254,1704203100,113.6906,113.7056,113.3456,113.5851,62,3679,0
2255,1704203160,113.5851,113.8071,113.5851,113.8071,32,3719,0
2256,1704203220,113.8221,114.0582,113.7571,114.0282,33,3367,0
2257,1704203280,114.0282,114.0732,113.9362,114.0432,36,3357,0
2258,1704203340,114.0432,114.0432,113.6652,113.6652,34,3737,0
2259,1704203400,113.6702,113.6702,112.27,112.9985,94,3717,0
2260,1704203460,112.9635,112.987,112.5779,112.8569,41,4951,0
2261,1704203520,112.8769,113.2135,112.7285,112.9535,51,4851,0
2262,1704203580,112.9535,113.1435,112.7005,113.0595,44,4961,0
2263,1704203640,113.0595,113.2635,112.9965,113.1385,44,4921,0
2264,1704203700,113.1485,113.4897,113.1485,113.4747,37,4681,0
2265,1704203760,113.4447,113.7357,113.3257,113.6807,35,4697,0
2266,1704203820,113.6807,113.829,112.8651,113.6328,57,4365,0
2267,1704203880,113.6228,113.6378,112.7944,113.3313,41,4015,0
2268,1704203940,113.3313,113.6763,113.3013,113.6763,38,3795,0
2269,1704204000,113.6763,113.8013,113.4523,113.7013,47,4095,0
2270,1704204060,113.6423,113.8213,113.6373,113.8213,30,3755,0
2271,1704204120,113.7973,113.8513,113.6963,113.7873,37,3785,0
2272,1704204180,113.7873,113.8353,113.6513,113.6984,33,3845,0
2273,1704204240,113.6883,113.6933,113.4847,113.6169,45,3483,0
2274,1704204300,113.6449,113.8998,113.6449,113.8088,46,3215,0
2275,1704204360,113.8088,113.8798,113.6549,113.6549,35,3063,0
2276,1704204420,113.5779,113.6189,113.3829,113.4549,51,2883,0
2277,1704204480,113.4649,113.4649,113.3542,113.3792,41,2247,0
2278,1704204540,113.4192,113.6684,113.4136,113.4919,47,2233,0
2279,1704204600,113.501,113.521,113.374,113.438,43,2001,0
2280,1704204660,113.458,113.468,113.325,113.355,33,1991,0
2281,1704204720,113.355,113.3643,113.0169,113.1569,53,1935,0
2282,1704204780,113.1569,113.3869,113.1569,113.3869,28,2713,0
2283,1704204840,113.3769,113.6119,113.3369,113.6119,39,2663,0
2284,1704204900,113.5719,113.8069,113.5719,113.77590000000001,28,2493,0
2285,1704204960,113.7709,113.7769,113.6129,113.7769,33,2383,0
2286,1704205020,113.7739,113.7769,113.5929,113.6079,27,2523,0
2287,1704205080,113.6179,113.8059,113.5979,113.7159,25,2573,0
2288,1704205140,113.6819,113.7259,113.6419,113.6669,28,2603,0
2289,1704205200,113.6469,113.6859,113.5619,113.6117,32,2583,0
2290,1704205260,113.5927,113.6583,113.4817,113.6483,44,2355,0
2291,1704205320,113.6283,113.7133,113.5083,113.6983,34,2285,0
2292,1704205380,113.6783,113.7983,113.6153,113.7983,20,2335,0
2293,1704205440,113.7633,113.8226,113.7423,113.8226,34,2215,0
2294,1704205500,113.8226,113.8426,113.7624,113.8164,39,2449,0
2295,1704205560,113.7564,113.8511,113.7404,113.8506,26,2379,0
2296,1704205620,113.8316,113.8416,113.7386,113.7601,27,2189,0
2297,1704205680,113.7619,113.8279,113.7452,113.8079,35,1683,0
2298,1704205740,113.8179,113.9,113.7989,113.888,35,1561,0
2299,1704205800,113.9,113.9,113.7945,113.8255,23,1551,0
2300,1704205860,113.8255,114.0776,113.8255,114.0775,50,1437,0
2301,1704205920,114.0775,114.1883,113.9743,114.0983,66,1861,0
2302,1704205980,114.0993,114.1233,113.9173,113.9613,37,2045,0
2303,1704206040,113.9613,114.0583,113.7753,114.0583,39,2035,0
2304,1704206100,114.0683,114.1333,113.8643,113.9193,49,1975,0
2305,1704206160,113.9293,113.9293,113.724,113.784,43,1951,0
2306,1704206220,113.784,113.8392,113.692,113.8262,38,1867,0
2307,1704206280,113.8062,113.9138,113.6695,113.7604,39,1701,0
2308,1704206340,113.7504,113.7704,113.6911,113.7021,27,1779,0
2309,1704206400,113.7011,113.7011,113.5372,113.6061,31,1889,0
2310,1704206460,113.6061,113.7411,113.6061,113.6951,32,1929,0
2311,1704206520,113.6651,113.7051,113.6451,113.6581,31,1989,0
2312,1704206580,113.6811,113.9541,113.6811,113.9411,32,2039,0
2313,1704206640,113.8731,113.9071,113.6981,113.7051,30,1999,0
2314,1704206700,113.7061,113.7711,113.5861,113.6201,27,2059,0
2315,1704206760,113.6201,113.6201,113.4022,113.4238,43,2129,0
2316,1704206820,113.4138,113.445,113.0889,113.1609,70,2371,0
2317,1704206880,113.0909,113.1589,112.704,112.857,64,2893,0
2318,1704206940,112.827,112.973,112.775,112.905,31,3411,0
2319,1704207000,112.89,112.89,112.6807,112.6807,45,3127,0
2320,1704207060,112.7107,112.8478,112.4568,112.7348,41,3925,0
2321,1704207120,112.7978,112.9478,112.6978,112.9068,43,3385,0
2322,1704207180,112.9088,112.9168,112.7378,112.8078,46,4055,0
2323,1704207240,112.8078,112.8778,112.6988,112.7798,53,4155,0
2324,1704207300,112.7798,112.8178,112.6378,112.6778,32,3955,0
2325,1704207360,112.6978,112.7278,112.5498,112.6218,43,3455,0
2326,1704207420,112.6218,112.8718,112.6218,112.7808,47,3595,0
2327,1704207480,112.7808,112.8618,112.6718,112.7263,34,3549,0
2328,1704207540,112.7073,112.7985,112.6285,112.7405,56,3231,0
2329,1704207600,112.7405,112.9305,112.7175,112.8647,54,2949,0
2330,1704207660,112.8847,112.8891,112.6732,112.8707,57,2519,0
2331,1704207720,112.8447,113.0245,112.8447,113.0116,30,1969,0
2332,1704207780,112.9906,113.0524,112.7734,113.0524,52,1603,0
2333,1704207840,113.0574,113.3932,113.0524,113.3214,51,1823,0
2334,1704207900,113.2854,113.4775,113.2614,113.4517,42,2473,0
2335,1704207960,113.4017,113.5419,113.3977,113.5419,44,2713,0
2336,1704208020,113.5219,113.5219,113.3119,113.4519,34,2663,0
2337,1704208080,113.4519,113.6379,113.4419,113.6355,29,2685,0
2338,1704208140,113.6435,113.6782,113.4912,113.6448,45,2987,0
2339,1704208200,113.6548,113.6648,113.5558,113.6598,26,3135,0
2340,1704208260,113.6558,113.6816,113.3583,113.3683,45,3019,0
2341,1704208320,113.3683,113.6284,113.3683,113.6144,41,2683,0
2342,1704208380,113.6044,113.6634,113.5294,113.5644,23,2893,0
2343,1704208440,113.5634,113.5784,113.4194,113.461,30,2961,0
2344,1704208500,113.451,113.468,113.298,113.311,37,2861,0
2345,1704208560,113.301,113.5106,113.256,113.4906,33,2799,0
2346,1704208620,113.5006,113.7225,113.4806,113.7225,21,2839,0
2347,1704208680,113.6825,113.7897,113.6825,113.7274,49,2683,0
2348,1704208740,113.7324,113.9124,113.7324,113.7607,46,2093,0
2349,1704208800,113.7607,113.8067,113.4298,113.4698,52,1865,0
2350,1704208860,113.4498,113.6098,113.3588,113.5298,39,2075,0
2351,1704208920,113.5648,113.7048,113.5538,113.7048,30,2155,0
2352,1704208980,113.7698,113.8898,113.6908,113.8298,23,2195,0
2353,1704209040,113.8098,113.8448,113.7848,113.8348,15,2045,0
2354,1704209100,113.7868,113.8148,113.7248,113.7698,33,1995,0
2355,1704209160,113.7798,113.8048,113.7308,113.7698,25,2115,0
2356,1704209220,113.7328,113.7578,113.6498,113.7578,24,2085,0
2357,1704209280,113.7378,113.8308,113.6928,113.8158,20,2065,0
2358,1704209340,113.8148,113.8158,113.6898,113.7348,22,2025,0
2359,1704209400,113.7098,113.7598,113.6618,113.7598,30,1985,0
2360,1704209460,113.7598,113.8998,113.7598,113.8998,29,1875,0
2361,1704209520,113.8798,113.9198,113.7868,113.8518,23,1705,0
2362,1704209580,113.8488,113.8818,113.7868,113.7968,23,1905,0
2363,1704209640,113.7768,113.7768,113.5826,113.5926,23,1975,0
2364,1704209700,113.5926,113.6556,113.5426,113.6456,36,1869,0
2365,1704209760,113.6456,113.7131,113.6256,113.6852,42,1539,0
2366,1704209820,113.6652,113.6852,113.5752,113.6152,18,1527,0
2367,1704209880,113.6152,113.6152,113.3827,113.3827,32,1447,0
2368,1704209940,113.3927,113.3927,113.2192,113.3146,43,2087,0
2369,1704210000,113.3146,113.4956,113.3056,113.4856,31,2059,0
2370,1704210060,113.4136,113.4796,113.3386,113.4156,38,2319,0
2371,1704210120,113.4156,113.5196,113.2846,113.3156,32,2229,0
2372,1704210180,113.2966,113.8096,113.2906,113.7196,33,2229,0
2373,1704210240,113.7496,113.7846,113.5406,113.5846,37,2159,0
2374,1704210300,113.5906,113.6646,113.5636,113.6056,33,2119,0
2375,1704210360,113.6156,113.6246,113.3446,113.4246,32,2139,0
2376,1704210420,113.4046,113.4333,113.2883,113.3363,33,2055,0
2377,1704210480,113.3463,113.4536,113.3066,113.4536,13,1999,0
2378,1704210540,113.4136,113.4736,113.3256,113.4286,31,2029,0
2379,1704210600,113.4286,113.5136,113.3676,113.3676,21,2029,0
2380,1704210660,113.3886,113.5336,113.3236,113.3386,34,1979,0
2381,1704210720,113.3636,113.4236,113.3436,113.3886,28,1929,0
2382,1704210780,113.3736,113.3736,113.1851,113.2042,25,1849,0
2383,1704210840,113.1842,113.3235,113.0513,113.2985,37,2121,0
2384,1704210900,113.3085,113.3985,113.2305,113.2515,38,2171,0
2385,1704210960,113.2585,113.2955,113.1675,113.1775,27,2041,0
2386,1704211020,113.1775,113.3485,113.1775,113.2685,27,2211,0
2387,1704211080,113.2885,113.3929,113.2385,113.3321,34,2109,0
2388,1704211140,113.3421,113.3861,113.2227,113.2533,40,1825,0
2389,1704211200,113.2583,113.3648,113.2033,113.3648,34,1725,0
2390,1704211260,113.3678,113.3942,113.0396,113.0787,36,1527,0
2391,1704211320,113.0967,113.1,112.979,112.979,53,1747,0
2392,1704211380,112.979,113.146,112.979,113.086,42,1841,0
2393,1704211440,113.086,113.096,112.964,113.0634,30,1841,0
2394,1704211500,113.0434,113.2634,113.0394,113.0394,23,1753,0
2395,1704211560,113.0194,113.0194,112.7937,112.8379,53,1863,0
2396,1704211620,112.7789,112.8979,112.6886,112.7675,31,2073,0
2397,1704211680,112.7675,112.7998,112.5248,112.7548,56,2221,0
2398,1704211740,112.7548,112.7548,112.4721,112.5971,35,2775,0
2399,1704211800,112.5971,112.7331,112.5521,112.7031,43,2669,0
2400,1704211860,112.7031,112.9351,112.5531,112.8731,35,3329,0
2401,1704211920,112.8431,112.8731,112.6831,112.8731,33,3049,0
2402,1704211980,112.9131,113.008,112.8731,113.008,35,3049,0
2403,1704212040,113.028,113.1199,112.9899,113.0899,24,2903,0
2404,1704212100,113.0799,113.2299,113.0799,113.1299,27,2613,0
2405,1704212160,113.1099,113.4354,113.1099,113.4174,46,2773,0
2406,1704212220,113.417,113.5753,113.2598,113.3098,35,3505,0
2407,1704212280,113.2898,113.3498,113.1398,113.2198,41,3315,0
2408,1704212340,113.2398,113.2838,113.0648,113.1148,33,3285,0
2409,1704212400,113.0948,113.2888,113.0328,113.2038,46,3075,0
2410,1704212460,113.1838,113.2038,112.9128,112.9588,50,3185,0
2411,1704212520,112.9588,112.9788,112.7538,112.8478,33,3245,0
2412,1704212580,112.8138,112.8138,112.5888,112.5978,39,3195,0
2413,1704212640,112.6078,112.7488,112.5846,112.6196,28,2949,0
2414,1704212700,112.5846,112.5846,111.9587,112.0236,76,2929,0
2415,1704212760,111.9486,112.094,111.6575,111.8145,47,3961,0
2416,1704212820,111.8345,112.2345,111.8345,112.0145,31,4471,0
2417,1704212880,112.0145,112.2195,112.0145,112.1815,26,4491,0
2418,1704212940,112.1815,112.2015,111.9255,112.0595,29,4491,0
2419,1704213000,112.0695,112.1455,112.0045,112.0795,33,4561,0
2420,1704213060,112.0895,112.0895,110.3649,110.8615,57,4731,0
2421,1704213120,110.8655,111.4015,110.8655,111.2645,60,6621,0
2422,1704213180,111.2645,111.2645,111.0018,111.0018,20,5681,0
2423,1704213240,110.9718,111.3072,110.6982,111.1572,49,5767,0
2424,1704213300,111.1872,111.2172,110.7458,110.8148,47,6015,0
2425,1704213360,110.8448,111.1284,110.8448,111.0484,44,5357,0
2426,1704213420,111.0244,111.0784,110.652,110.68,43,5653,0
2427,1704213480,110.6865,111.107,110.657,110.993,64,5371,0
2428,1704213540,111.027,111.037,110.8723,110.8723,36,5811,0
2429,1704213600,110.8743,111.2595,110.7947,111.1795,47,4301,0
2430,1704213660,111.1495,111.3795,111.1495,111.2995,30,4241,0
2431,1704213720,111.2995,111.6227,111.2531,111.2531,26,4049,0
2432,1704213780,111.2231,111.4231,111.2231,111.3141,25,4349,0
2433,1704213840,111.3151,111.3908,111.2271,111.3908,28,4095,0
2434,1704213900,111.3908,111.4108,111.0658,111.0658,38,3817,0
2435,1704213960,111.0668,111.3403,110.7649,110.9449,51,3913,0
2436,1704214020,110.9149,110.9149,110.7649,110.8349,27,3283,0
2437,1704214080,110.8349,110.864,110.1379,110.1379,65,3491,0
2438,1704214140,110.1679,110.3585,108.8055,109.6242,81,4251,0
2439,1704214200,109.5968,109.9111,109.2008,109.9111,76,5117,0
2440,1704214260,109.9111,110.1811,109.8611,110.1811,30,5279,0
2441,1704214320,110.1081,110.2411,109.3581,110.1811,50,5609,0
2442,1704214380,110.1811,110.2711,109.5241,109.5431,76,5239,0
2443,1704214440,109.6211,109.7211,109.1085,109.3485,77,5349,0
2444,1704214500,109.3485,109.5825,109.2535,109.3575,97,5371,0
2445,1704214560,109.3885,109.5875,108.8954,109.3054,86,5541,0
2446,1704214620,109.3054,109.7339,109.3054,109.6689,47,5503,0
2447,1704214680,109.6989,109.7509,109.5269,109.6789,45,5503,0
2448,1704214740,109.7079,109.7999,109.6099,109.7199,36,5453,0
2449,1704214800,109.6899,110.0339,109.6899,110.0269,52,5283,0
2450,1704214860,110.0219,110.2019,109.9379,110.1869,50,4513,0
2451,1704214920,110.2399,110.3638,110.2078,110.3018,51,4255,0
2452,1704214980,110.3026,110.4061,110.1186,110.2894,44,3443,0
2453,1704215040,110.2894,110.2894,110.0004,110.1258,45,3345,0
2454,1704215100,110.1158,110.1458,109.8958,109.9958,35,3345,0
2455,1704215160,110.0158,110.0158,109.7048,109.9458,55,3365,0
2456,1704215220,109.9458,109.9558,109.7948,109.8258,41,3325,0
2457,1704215280,109.8528,109.8998,109.6968,109.7598,44,3245,0
2458,1704215340,109.7598,109.9598,109.7478,109.9168,34,3395,0
2459,1704215400,109.8718,109.9858,109.6438,109.9718,37,3325,0
2460,1704215460,109.9708,109.9758,109.5826,109.594,46,2771,0
2461,1704215520,109.598,109.6345,108.9638,109.0776,75,2551,0
2462,1704215580,109.1026,109.1926,108.7007,108.7207,53,3609,0
2463,1704215640,108.7207,108.8507,108.3562,108.5492,60,4267,0
2464,1704215700,108.4962,108.5792,108.2992,108.2992,43,4727,0
2465,1704215760,108.2492,108.4492,108.1472,108.4442,50,4997,0
2466,1704215820,108.4442,108.5442,108.2642,108.3092,48,5057,0
2467,1704215880,108.2742,108.4842,107.8714,107.9794,70,5127,0
2468,1704215940,107.9804,107.9819,107.1863,107.5397,86,6491,0
2469,1704216000,107.5407,108.392,107.4497,108.302,57,6121,0
2470,1704216060,108.272,108.4377,108.1157,108.4377,39,6897,0
2471,1704216120,108.4657,108.7357,108.4657,108.7157,22,6097,0
2472,1704216180,108.7157,108.8717,108.4817,108.8047,39,5847,0
2473,1704216240,108.7897,108.8847,108.5647,108.8247,30,5787,0
2474,1704216300,108.8097,108.8897,108.5987,108.85,41,5897,0
2475,1704216360,108.811,108.8557,108.5463,108.5463,44,5135,0
2476,1704216420,108.5763,108.6672,108.3799,108.4619,60,4363,0
2477,1704216480,108.4619,108.5713,108.4353,108.4843,39,4175,0
2478,1704216540,108.5013,108.6303,108.4193,108.4753,42,4155,0
2479,1704216600,108.4773,108.5073,108.1613,108.1663,56,4635,0
2480,1704216660,108.1613,108.6413,108.0693,108.5613,36,3995,0
2481,1704216720,108.6213,109.0855,108.6213,108.9959,49,4465,0
2482,1704216780,108.9749,109.2641,108.9749,109.2641,41,5463,0
2483,1704216840,109.2741,109.351,109.197,109.2275,58,4421,0
2484,1704216900,109.2275,109.6215,109.2275,109.6213,57,3557,0
2485,1704216960,109.5763,109.654,109.5296,109.6335,37,3805,0
2486,1704217020,109.6135,109.6335,109.4755,109.5785,33,3831,0
2487,1704217080,109.5785,109.6989,109.4735,109.6884,34,3851,0
2488,1704217140,109.6984,109.9099,109.6279,109.7559,54,3991,0
2489,1704217200,109.7709,109.9269,109.7309,109.8581,39,4523,0
2490,1704217260,109.8471,110.0118,109.7774,109.8674,38,4801,0
2491,1704217320,109.8974,109.9874,109.7474,109.9243,24,5593,0
2492,1704217380,109.9543,110.1337,109.9243,110.1137,35,5437,0
2493,1704217440,110.1437,110.2162,110.0602,110.1552,37,5337,0
2494,1704217500,110.1752,110.1752,109.7712,109.9342,53,5207,0
2495,1704217560,110.0192,110.0492,109.8451,109.8716,47,4289,0
2496,1704217620,109.8516,109.9061,109.6874,109.7689,54,3433,0
2497,1704217680,109.7698,109.9077,109.7346,109.9077,39,3057,0
